#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
22,Wed Feb 21 21:48:14 EST 2018,69,4,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest6+ RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 SizeTest2 , ,
23,Wed Feb 21 21:49:36 EST 2018,69,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 SizeTest2 , ,
24,Wed Feb 21 21:59:37 EST 2018,69,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 SizeTest2 , ,
25,Wed Feb 21 22:22:45 EST 2018,69,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 SizeTest2 , ,
26,Wed Feb 21 22:30:20 EST 2018,69,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 SizeTest2 , ,
27,Thu Feb 22 11:35:54 EST 2018,69,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 SizeTest2 , ,
28,Thu Feb 22 11:58:22 EST 2018,69,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 SizeTest2 , ,
29,Thu Feb 22 12:11:53 EST 2018,65,-4,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest2 RemoveTest4 RemoveTest7- SizeTest2 , ,
30,Thu Feb 22 12:30:02 EST 2018,65,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2+ RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest4 RemoveTest6- RemoveTest7 SizeTest2 , ,
31,Thu Feb 22 13:16:02 EST 2018,65,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
32,Thu Feb 22 13:23:36 EST 2018,65,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
33,Thu Feb 22 14:21:29 EST 2018,65,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
34,Thu Feb 22 14:26:40 EST 2018,65,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
35,Thu Feb 22 14:37:00 EST 2018,76,11,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4+ RemoveTest5 RemoveTest7+ SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest6 SizeTest2 , ,
36,Thu Feb 22 14:57:48 EST 2018,73,-3,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6+ SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest2- RemoveTest7- SizeTest2 , ,
37,Thu Feb 22 15:12:17 EST 2018,76,3,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2+ RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 RemoveTest7 SizeTest2 , ,
38,Thu Feb 22 15:30:59 EST 2018,80,4,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7+ SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 SizeTest2 , ,
39,Thu Feb 22 15:42:33 EST 2018,80,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 HeightTest InsertAfterRemoveTest0 SizeTest2 , ,
40,Thu Feb 22 15:42:55 EST 2018,84,4,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 SizeTest2 , ,
41,Thu Feb 22 22:10:14 EST 2018,84,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 SizeTest2 , ,
42,Thu Feb 22 22:12:14 EST 2018,84,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 SizeTest2 , ,
43,Thu Feb 22 22:13:21 EST 2018,84,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 SizeTest2 , ,
44,Mon Feb 26 11:04:03 EST 2018,84,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 SizeTest2 , ,
45,Mon Feb 26 11:15:47 EST 2018,84,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 SizeTest2 , ,
46,Mon Feb 26 11:19:14 EST 2018,84,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0 SizeTest2 , ,
47,Mon Feb 26 11:25:14 EST 2018,88,4,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 SizeTest2 , ,
48,Mon Feb 26 11:31:01 EST 2018,88,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 SizeTest2 , ,
49,Mon Feb 26 11:34:18 EST 2018,92,4,Assignment2Suite,ContainsTest0 ContainsTest1+ EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,EmptyTest1 SizeTest2 , ,
50,Mon Feb 26 11:39:34 EST 2018,92,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,EmptyTest1 SizeTest2 , ,
